FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA
06JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,9,0,
06JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,43,0,
06JAN2021:00:00:00,31 a 40,F,Sputnik,Público,205,0,
06JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,14,0,
06JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,44,0,
06JAN2021:00:00:00,31 a 40,M,Sputnik,Público,150,0,
06JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,17,0,
06JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,28,0,
06JAN2021:00:00:00,41 a 50,F,Sputnik,Público,221,0,
06JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,8,0,
06JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,28,0,
06JAN2021:00:00:00,41 a 50,M,Sputnik,Público,122,0,
06JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,8,0,
06JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,5,0,
06JAN2021:00:00:00,51 a 60,F,Sputnik,Público,180,0,
06JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,5,0,
06JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,8,0,
06JAN2021:00:00:00,51 a 60,M,Sputnik,Público,83,0,
06JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,5,0,
06JAN2021:00:00:00,61 a 70,F,Sputnik,Público,1,0,
06JAN2021:00:00:00,61 a 70,M,Sputnik,Público,2,0,
07JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,7,0,
07JAN2021:00:00:00,30 o menos,F,Sputnik,Público,156,0,
07JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,6,0,
07JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,8,0,
07JAN2021:00:00:00,30 o menos,M,Sputnik,Público,82,0,
07JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,18,0,
07JAN2021:00:00:00,31 a 40,F,Sputnik,Público,326,0,
07JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,5,0,
07JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,24,0,
07JAN2021:00:00:00,31 a 40,M,Sputnik,Público,169,0,
07JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,8,0,
07JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,20,0,
07JAN2021:00:00:00,41 a 50,F,Sputnik,Público,278,0,
07JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,4,0,
07JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,10,0,
07JAN2021:00:00:00,41 a 50,M,Sputnik,Público,146,0,
07JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,5,0,
07JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,8,0,
07JAN2021:00:00:00,51 a 60,F,Sputnik,Público,184,0,
07JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,3,0,
07JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,2,0,
07JAN2021:00:00:00,51 a 60,M,Sputnik,Público,115,0,
07JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,5,0,
08JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,17,0,
08JAN2021:00:00:00,30 o menos,F,Sputnik,Público,189,0,
08JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,24,0,
08JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,9,0,
08JAN2021:00:00:00,30 o menos,M,Sputnik,Público,103,0,
08JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,9,0,
08JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,16,0,
08JAN2021:00:00:00,31 a 40,F,Sputnik,Público,362,0,
08JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,28,0,
08JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,14,0,
08JAN2021:00:00:00,31 a 40,M,Sputnik,Público,195,0,
08JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,18,0,
08JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,28,0,
08JAN2021:00:00:00,41 a 50,F,Sputnik,Público,299,0,
08JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,14,0,
08JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,18,0,
08JAN2021:00:00:00,41 a 50,M,Sputnik,Público,171,0,
08JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,4,0,
08JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,14,0,
08JAN2021:00:00:00,51 a 60,F,Sputnik,Público,185,0,
08JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,8,0,
08JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,16,0,
08JAN2021:00:00:00,51 a 60,M,Sputnik,Público,103,0,
08JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,5,0,
08JAN2021:00:00:00,61 a 70,F,Sputnik,Público,3,0,
08JAN2021:00:00:00,61 a 70,M,Sputnik,Público,4,0,
08JAN2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,0,
09JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,3,0,
09JAN2021:00:00:00,30 o menos,F,Sputnik,Público,24,0,
09JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,13,0,
09JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,1,0,
09JAN2021:00:00:00,30 o menos,M,Sputnik,Público,10,0,
09JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,3,0,
09JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,4,0,
09JAN2021:00:00:00,31 a 40,F,Sputnik,Público,81,0,
09JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,17,0,
09JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,9,0,
09JAN2021:00:00:00,31 a 40,M,Sputnik,Público,52,0,
09JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,11,0,
14FEB2021:00:00:00,31 a 40,M,Sputnik,Público,0,1,
14FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,1,7,
14FEB2021:00:00:00,41 a 50,F,Sputnik,Público,0,2,
14FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,0,1,
14FEB2021:00:00:00,51 a 60,M,Sputnik,Público,0,1,
16FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,1,
16FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,1,
16FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,3,5,
16FEB2021:00:00:00,31 a 40,F,Sputnik,Público,0,4,
16FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,6,
16FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,2,4,
16FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,2,
16FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,1,6,
16FEB2021:00:00:00,41 a 50,F,Sputnik,Público,0,1,
16FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,5,
16FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,2,
16FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,3,
17FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,70,10,
17FEB2021:00:00:00,30 o menos,F,Sputnik,Público,109,17,
17FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,14,8,
17FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,58,4,
17FEB2021:00:00:00,30 o menos,M,Sputnik,Público,41,7,
17FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,9,8,
17FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,152,20,
17FEB2021:00:00:00,31 a 40,F,Sputnik,Público,192,42,
17FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,30,14,
17FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,84,11,
17FEB2021:00:00:00,31 a 40,M,Sputnik,Público,103,23,
17FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,18,7,
17FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,136,7,
17FEB2021:00:00:00,41 a 50,F,Sputnik,Público,204,46,
17FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,28,11,
17FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,48,7,
17FEB2021:00:00:00,41 a 50,M,Sputnik,Público,86,18,
17FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,6,5,
17FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,55,3,
17FEB2021:00:00:00,51 a 60,F,Sputnik,Público,184,17,
17FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,19,8,
17FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,37,3,
17FEB2021:00:00:00,51 a 60,M,Sputnik,Público,88,7,
17FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,8,3,
17FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,16,0,
17FEB2021:00:00:00,61 a 70,F,Sputnik,Público,79,0,
17FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,9,0,
17FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,28,0,
17FEB2021:00:00:00,61 a 70,M,Sputnik,Público,64,0,
17FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,5,0,
17FEB2021:00:00:00,71 a 80,F,Sputnik,Público,4,0,
17FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,8,0,
17FEB2021:00:00:00,71 a 80,M,Sputnik,Público,4,0,
18FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,191,11,
18FEB2021:00:00:00,30 o menos,F,Sputnik,Público,271,18,
18FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,44,5,
18FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,93,4,
18FEB2021:00:00:00,30 o menos,M,Sputnik,Público,90,12,
18FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,16,2,
18FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,430,22,
18FEB2021:00:00:00,31 a 40,F,Sputnik,Público,478,38,
18FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,73,6,
18FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,211,18,
18FEB2021:00:00:00,31 a 40,M,Sputnik,Público,237,18,
18FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,35,4,
18FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,299,16,
18FEB2021:00:00:00,41 a 50,F,Sputnik,Público,603,37,
18FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,62,7,
18FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,147,7,
18FEB2021:00:00:00,41 a 50,M,Sputnik,Público,177,24,
18FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,21,3,
18FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,186,5,
18FEB2021:00:00:00,51 a 60,F,Sputnik,Público,507,12,
18FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,69,4,
18FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,120,0,
18FEB2021:00:00:00,51 a 60,M,Sputnik,Público,204,10,
18FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,25,5,
18FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,67,0,
18FEB2021:00:00:00,61 a 70,F,Sputnik,Público,297,0,
18FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,23,0,
18FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,71,0,
18FEB2021:00:00:00,61 a 70,M,Sputnik,Público,184,0,
18FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,12,0,
18FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,5,0,
18FEB2021:00:00:00,71 a 80,F,Sputnik,Público,89,0,
18FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,15,0,
18FEB2021:00:00:00,71 a 80,M,Sputnik,Público,63,0,
18FEB2021:00:00:00,71 a 80,M,Sputnik,Público nacional,1,0,
18FEB2021:00:00:00,81 a 90,F,Sputnik,Público,6,0,
18FEB2021:00:00:00,81 a 90,M,Sputnik,Privado,3,0,
18FEB2021:00:00:00,81 a 90,M,Sputnik,Público,16,0,
19FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,172,4,
19FEB2021:00:00:00,30 o menos,F,Sputnik,Público,294,21,
19FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,37,6,
19FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,67,0,
20JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,5,0,
20JAN2021:00:00:00,61 a 70,F,Sputnik,Privado,1,0,
20JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,
21JAN2021:00:00:00,30 o menos,F,Sputnik,Público,2,22,
21JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,5,0,
21JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,1,0,
21JAN2021:00:00:00,30 o menos,M,Sputnik,Público,4,17,
21JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,0,
21JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,1,0,
21JAN2021:00:00:00,31 a 40,F,Sputnik,Público,8,38,
21JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,5,0,
21JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,36,
21JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,8,0,
21JAN2021:00:00:00,41 a 50,F,Sputnik,Público,9,44,
21JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,10,0,
21JAN2021:00:00:00,41 a 50,M,Sputnik,Público,2,28,
21JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,4,0,
21JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,1,0,
21JAN2021:00:00:00,51 a 60,F,Sputnik,Público,8,26,
21JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,6,0,
21JAN2021:00:00:00,51 a 60,M,Sputnik,Público,4,17,
21JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,2,0,
21JAN2021:00:00:00,61 a 70,F,Sputnik,Público nacional,1,0,
21JAN2021:00:00:00,61 a 70,M,Sputnik,Público,3,1,
21JAN2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,0,
22JAN2021:00:00:00,30 o menos,F,Sputnik,Público,2,8,
22JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,6,
22JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,14,
22JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,13,
22JAN2021:00:00:00,41 a 50,F,Sputnik,Público,3,14,
22JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,12,
22JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,7,
22JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,2,
22JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,
22JAN2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,0,
23JAN2021:00:00:00,30 o menos,F,Sputnik,Público,1,21,
23JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,10,
23JAN2021:00:00:00,31 a 40,F,Sputnik,Público,3,79,
23JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,45,
23JAN2021:00:00:00,41 a 50,F,Sputnik,Público,1,58,
23JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,39,
23JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,40,
23JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,24,
23JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,1,
24JAN2021:00:00:00,30 o menos,F,Sputnik,Público,0,10,
24JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,5,
24JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,37,
24JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,20,
24JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,1,0,
24JAN2021:00:00:00,41 a 50,F,Sputnik,Público,0,24,
24JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,1,0,
24JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,11,
24JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,16,
24JAN2021:00:00:00,51 a 60,M,Sputnik,Público,1,7,
25JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,1,9,
25JAN2021:00:00:00,30 o menos,F,Sputnik,Público,0,64,
25JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,1,2,
25JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,5,
25JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,40,
25JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,0,15,
25JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,129,
25JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,4,
25JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,8,
25JAN2021:00:00:00,31 a 40,M,Sputnik,Público,1,72,
25JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,3,
25JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,8,
25JAN2021:00:00:00,41 a 50,F,Sputnik,Público,0,134,
25JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,1,1,
25JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,0,3,
25JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,74,
25JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,3,
25JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,4,
25JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,84,
25JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,1,1,
25JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,0,2,
25JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,64,
25JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,3,1,
25JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,
25JAN2021:00:00:00,61 a 70,M,Sputnik,Privado,0,1,
25JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,1,
26JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,1,11,
26JAN2021:00:00:00,30 o menos,F,Sputnik,Público,1,83,
26JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,9,
26JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,2,
26JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,36,
26JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,2,
26JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,1,22,
26JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,146,
26JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,15,
26JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,17,
26JAN2021:00:00:00,31 a 40,M,Sputnik,Público,1,121,
26JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,1,6,
26JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,2,19,
26JAN2021:00:00:00,41 a 50,F,Sputnik,Público,1,169,
26JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,4,21,
26JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,1,4,
26JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,93,
26JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,7,
26JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,6,
26JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,117,
26JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,1,13,
26JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,68,
26JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,3,5,
26JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,4,
26JAN2021:00:00:00,61 a 70,M,Sputnik,Privado,1,0,
26JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,2,
27JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,0,1,
27JAN2021:00:00:00,30 o menos,F,Sputnik,Público,0,109,
27JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,6,
27JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,1,3,
27JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,64,
27JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,6,
27JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,1,8,
27JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,174,
27JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,14,
27JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,14,
27JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,144,
27JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,11,
27JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,14,
27JAN2021:00:00:00,41 a 50,F,Sputnik,Público,1,172,
27JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,1,5,
27JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,0,10,
27JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,97,
27JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,10,
27JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,2,
27JAN2021:00:00:00,51 a 60,F,Sputnik,Público,1,150,
27JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,3,
27JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,0,5,
27JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,72,
27JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,5,
27JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,
27JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,2,
28JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,0,9,
28JAN2021:00:00:00,30 o menos,F,Sputnik,Público,0,129,
28JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,7,
28JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,6,
28JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,67,
28JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,2,
28JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,0,21,
28JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,243,
28JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,9,
28JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,16,
28JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,128,
28JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,8,
28JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,14,
28JAN2021:00:00:00,41 a 50,F,Sputnik,Público,0,206,
28JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,6,
28JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,0,10,
28JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,113,
28JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,5,
28JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,5,
28JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,155,
28JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,4,
28JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,0,2,
28JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,97,
28JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,4,
28JAN2021:00:00:00,61 a 70,M,Sputnik,Público,1,0,
29JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,0,32,
29JAN2021:00:00:00,30 o menos,F,Sputnik,Público,0,145,
29JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,11,
29JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,22,
29JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,75,
29JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,5,
29JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,0,44,
29JAN2021:00:00:00,31 a 40,F,Sputnik,Público,3,309,
29JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,20,
29JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,53,
29JAN2021:00:00:00,31 a 40,M,Sputnik,Público,1,173,
29JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,17,
29JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,32,
29JAN2021:00:00:00,41 a 50,F,Sputnik,Público,0,266,
29JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,9,
29JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,0,23,
29JAN2021:00:00:00,41 a 50,M,Sputnik,Público,1,153,
29JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,7,
29JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,13,
29JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,166,
29JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,11,
29JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,0,16,
29JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,85,
29JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,3,
29JAN2021:00:00:00,61 a 70,F,Sputnik,Privado,0,1,
29JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,3,
29JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,3,
29JAN2021:00:00:00,61 a 70,M,Sputnik,Público nacional,0,1,
30JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,0,4,
30JAN2021:00:00:00,30 o menos,F,Sputnik,Público,0,25,
30JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,10,
30JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,18,
30JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,1,
30JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,0,2,
30JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,90,
30JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,12,
30JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,5,
30JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,51,
30JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,4,
30JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,3,
30JAN2021:00:00:00,41 a 50,F,Sputnik,Público,0,67,
30JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,9,
30JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,0,1,
30JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,38,
30JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,6,
30JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,1,
30JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,36,
20FEB2021:00:00:00,61 a 70,F,Sputnik,Público,73,0,
20FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,15,0,
20FEB2021:00:00:00,61 a 70,M,Sputnik,Público,38,0,
20FEB2021:00:00:00,71 a 80,F,Sputnik,Público,5,0,
20FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,6,0,
